Record_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
11555,2022-10-30,BUY_62121,UK,Machinery,5714.0,144667910,785,,0,0.38,1,Unknown,1,3379,1,0.6,,,1,1,1,0,0.65
11556,2022-08-25,BUY_10895,UK,Auto Parts,634.0,125833922,5755,ISO9001,1,0.51,0,1,0,18014,0,0.49,Email,0.6,0,0,1,1,-0.21
11557,2024-08-24,,Netherlands,Machinery,,150647473,603,,0,0.23,1,1,1,8,0,0.44,LinkedIn,,1,0,1,1,-0.99
11558,2021-06-23,BUY_37973,Germany,Electronics,4116.0,56037060,508,,1,0.65,1,Unknown,1,2288,1,0.75,WhatsApp,,0,0,1,1,0.91
11559,2023-05-06,BUY_11469,UK,Solar,,170132988,5420,TUV,0,0.01,0,Unknown,0,9135,0,0.94,Call,,0,0,1,0,0.44
11560,2023-07-28,BUY_59859,Italy,IT Software,2255.0,113465300,416,SOC2,0,0.27,1,Unknown,1,15954,1,0.35,Email,,1,1,1,1,0.49
11561,2022-01-03,BUY_60832,UAE,Electronics,,99261908,5212,,0,0.26,1,0,1,2556,1,1.0,LinkedIn,0.79,0,1,0,1,-0.05
11562,2023-09-21,BUY_62233,Netherlands,Engineering,2046.0,36978804,5011,ISO14001,1,0.42,0,Unknown,0,11559,0,0.51,,,1,0,0,1,-0.98
11563,2024-08-05,BUY_25290,UAE,Chemicals,,40542469,5919,RoHS,1,0.02,0,Unknown,0,1332,1,0.48,Call,,0,0,1,0,-0.36
11564,2022-08-10,BUY_36167,Germany,Chemicals,2807.0,20702704,3768,,1,0.74,1,1,1,8149,0,0.49,Email,0.13,0,0,0,0,-0.84
11565,2024-09-14,BUY_49657,USA,Machinery,,97295781,3425,ISO9001,1,0.93,0,Unknown,1,14978,1,0.14,WhatsApp,0.57,1,1,1,1,-0.76
11566,2023-03-04,BUY_72204,UK,Electronics,,1596076,5313,,1,0.93,0,1,0,9595,1,0.32,LinkedIn,,0,1,0,1,-0.15
11567,2024-06-02,BUY_62153,France,Electronics,,132228456,2351,ISO9001,0,0.4,1,0,1,10672,0,0.59,Call,0.32,0,1,0,0,0.9
11568,2022-12-15,BUY_34351,France,Engineering,7867.0,27036945,1343,ISO14001,0,0.2,1,1,0,2159,0,0.61,,,0,1,1,0,0.36
11569,2024-04-27,BUY_32685,USA,Engineering,,192086305,3779,ISO14001,0,0.49,1,Unknown,0,16083,1,0.11,Email,,1,0,0,0,0.36
11570,2021-08-16,BUY_60592,UK,Auto Parts,,166191953,5889,ISO9001,0,0.4,0,0,1,12089,0,0.31,,,0,0,1,1,-0.75
11571,2024-10-18,BUY_94169,Australia,Textiles,3622.0,50818059,6505,,0,0.69,1,Unknown,0,17649,1,0.82,Email,,0,0,0,1,0.8
11572,2021-04-05,BUY_79208,USA,Chemicals,2939.0,124264016,6086,,1,0.43,0,1,1,7462,0,0.36,LinkedIn,0.36,0,1,0,0,0.18
11573,2023-10-23,BUY_66127,Singapore,Medical Devices,,3804680,6205,,1,0.12,0,0,0,10025,1,0.98,Call,0.26,0,0,1,0,-0.38
11574,2022-03-14,BUY_93906,France,Electronics,,127570005,3123,ISO9001,1,0.62,1,Unknown,1,15425,0,0.06,Call,,1,0,1,1,-0.1
11575,2023-07-15,BUY_96937,Italy,Machinery,2523.0,101144521,1821,,0,0.69,1,Unknown,0,8488,1,0.8,Email,,0,1,0,0,0.25
11576,2024-12-19,BUY_85652,France,Electronics,,100935113,5007,ISO9001,0,0.92,1,1,1,10981,1,0.44,Email,,0,1,0,1,0.18
11577,2024-02-06,BUY_42517,UAE,Textiles,589.0,67082998,1081,,1,0.58,0,Unknown,1,13750,0,0.11,,,1,0,1,1,0.25
11578,2022-12-02,BUY_93736,Italy,Engineering,1116.0,125469759,1405,,0,0.07,0,0,0,3200,0,0.32,Email,0.93,1,1,0,1,-0.66
11579,2022-02-16,BUY_72387,Netherlands,Medical Devices,,113232649,602,ISO9001,1,0.72,0,1,1,10640,1,0.84,,,1,0,1,1,0.87
11580,2023-04-10,BUY_59164,UK,IT Software,,100042367,6776,GDPR,0,0.81,1,1,1,4832,0,0.16,LinkedIn,,1,0,0,1,0.63
11581,2023-12-09,BUY_22445,USA,Textiles,,72451240,2913,,1,0.15,1,0,1,5982,0,0.08,LinkedIn,,0,1,1,1,-0.2
11582,2022-05-24,BUY_22752,Australia,Auto Parts,1736.0,47663462,3804,,0,0.49,1,0,1,14335,0,0.93,Email,0.52,0,0,0,0,0.78
11583,2024-12-21,BUY_45639,Japan,Chemicals,2223.0,32542369,2200,ISO14001,1,0.52,1,1,1,19706,1,0.49,WhatsApp,0.82,0,0,1,0,-0.89
11584,2021-05-13,BUY_67271,Germany,Engineering,3076.0,67393363,1223,ISO9001,1,0.81,1,0,0,14992,0,0.72,LinkedIn,0.51,1,0,0,0,0.82
11585,2024-08-26,BUY_76827,Singapore,Solar,,92749721,5431,IEC,0,0.72,0,Unknown,1,12577,1,0.27,Call,0.87,1,0,0,1,0.09
11586,2024-09-11,BUY_77087,UK,Engineering,,199074796,6060,ISO9001,0,0.89,1,1,1,12607,0,0.9,,,0,0,0,1,-0.96
11587,2023-07-12,BUY_42917,Japan,Medical Devices,281.0,87144824,6242,,0,0.25,0,0,1,16185,0,0.6,WhatsApp,0.36,0,1,0,1,-0.53
11588,2023-02-05,BUY_55097,Australia,Electronics,,132414555,183,ISO9001,0,0.42,0,Unknown,1,14585,0,0.24,WhatsApp,,0,1,1,1,-0.56
11589,2023-12-02,BUY_90301,Germany,Machinery,266.0,113900730,2513,,0,0.99,0,0,0,3179,1,0.75,LinkedIn,0.46,1,0,1,0,0.64
11590,2024-09-21,,Germany,Machinery,,122940838,3204,,0,0.52,1,Unknown,1,2874,0,0.83,Call,,1,0,0,1,-0.49
11591,2023-12-24,,Germany,Medical Devices,,52633265,571,ISO9001,0,0.21,1,Unknown,1,722,1,0.19,Call,,1,1,1,1,-0.06
11592,2022-07-09,BUY_28832,Japan,Engineering,,19418189,2532,,1,0.94,0,Unknown,0,8645,0,0.62,,,0,1,0,1,0.81
11593,2022-10-01,BUY_97233,Japan,Textiles,2285.0,185688586,1903,,0,0.38,1,Unknown,1,863,1,0.84,WhatsApp,,1,0,0,1,-0.35
11594,2024-10-30,BUY_18346,USA,Engineering,7011.0,77982053,1902,,1,0.36,0,0,0,15422,0,0.99,LinkedIn,0.48,0,1,1,0,0.9
11595,2024-11-22,BUY_97623,Germany,Chemicals,,177785291,5730,ISO14001,1,0.04,1,1,0,9515,0,0.04,,,0,0,1,0,-0.75
11596,2024-08-17,BUY_96548,Italy,Auto Parts,3593.0,31561402,3709,,0,0.98,1,1,0,9305,1,0.69,Email,,1,1,1,0,0.47
11597,2024-04-11,BUY_16746,UAE,IT Software,,67152650,2028,,1,0.26,1,0,0,16502,1,0.32,LinkedIn,0.63,0,0,1,0,0.38
11598,2023-10-29,BUY_45078,Singapore,Textiles,,160152575,5707,ISO9001,1,0.58,0,0,1,7665,1,0.82,WhatsApp,,0,0,0,0,0.39
11599,2024-12-16,BUY_63139,Singapore,IT Software,,180446528,5699,ISO27001,1,0.95,1,Unknown,0,5740,1,0.23,Email,0.68,0,1,1,0,0.82
11600,2024-03-10,BUY_36207,Germany,Electronics,,99226738,6632,ISO9001,1,0.35,0,1,1,19325,0,0.39,,0.66,1,1,0,0,-0.79
11601,2023-05-15,BUY_15422,USA,Auto Parts,,169866794,4742,,0,0.7,1,1,1,5182,1,0.38,,0.21,1,1,0,0,0.46
11602,2023-05-13,BUY_46860,Singapore,Engineering,440.0,97012590,1845,CE,1,0.24,1,0,0,17052,0,0.56,Call,0.44,0,0,0,0,0.8
11603,2023-04-02,BUY_55555,Japan,Chemicals,5059.0,50440966,5303,RoHS,1,0.64,1,Unknown,0,7293,0,0.25,Email,,0,0,1,1,-0.34
11604,2024-06-27,BUY_67059,Germany,Electronics,,6703349,4046,ISO9001,0,0.89,1,0,1,19456,1,0.01,Email,,0,0,1,0,-0.42
11605,2022-06-26,BUY_48267,Italy,Medical Devices,,139450731,4315,ISO9001,1,0.28,1,Unknown,1,17305,1,0.28,,0.58,1,1,1,0,0.87
11606,2024-02-08,BUY_80388,France,Chemicals,4707.0,137889355,5194,ISO14001,1,0.41,0,Unknown,1,840,1,0.29,Call,,0,1,1,1,0.63
11607,2022-07-22,BUY_78470,Singapore,Machinery,3090.0,36898334,5252,ISO9001,0,0.82,1,1,1,3433,1,0.83,Call,,0,1,0,1,-0.09
11608,2024-12-04,BUY_25921,Japan,Engineering,769.0,23530036,1457,ISO14001,1,0.6,0,Unknown,0,2909,0,0.93,Call,,1,0,1,1,0.94
11609,2023-03-07,BUY_75954,Australia,Electronics,6290.0,77037442,3797,ISO9001,0,0.1,1,0,1,2062,1,0.08,,,1,1,1,1,0.82
11610,2021-08-08,BUY_23529,Japan,Engineering,,184333641,2280,ISO9001,1,0.19,0,0,1,12861,0,0.04,Call,,1,0,1,1,0.33
11611,2023-02-22,BUY_63209,Netherlands,Electronics,616.0,199889719,5163,ISO9001,1,0.21,1,Unknown,0,7117,1,0.72,Call,0.84,0,1,1,0,0.44
11612,2024-06-04,BUY_72131,Germany,Auto Parts,4792.0,29042411,3707,,1,0.18,1,0,0,16853,0,0.46,WhatsApp,,0,1,1,0,0.84
11613,2023-06-06,BUY_64343,USA,Machinery,7271.0,169523144,5697,ISO9001,0,0.75,1,0,0,14026,0,0.51,Email,,1,0,0,0,-0.8
11614,2024-03-07,BUY_94330,Singapore,Textiles,6085.0,10565533,2636,,1,0.18,1,Unknown,0,18165,0,0.35,Call,,0,1,1,0,0.46
11615,2021-09-12,BUY_25506,USA,Electronics,,117071649,1311,,1,0.59,1,1,1,2913,0,0.67,Email,,0,1,0,0,0.91
11616,2024-02-25,BUY_97389,Japan,Machinery,,72748992,4764,,0,0.86,0,1,0,15187,0,0.34,LinkedIn,,1,0,0,1,-0.58
11617,2021-03-28,BUY_50513,Italy,Pharmaceuticals,,22399947,4790,EU-GMP,0,0.71,1,0,1,9125,1,0.51,LinkedIn,,0,0,1,0,0.3
11618,2024-09-19,BUY_64858,USA,Pharmaceuticals,646.0,63842316,6456,,1,0.53,1,Unknown,1,2735,1,0.74,LinkedIn,,1,1,1,1,-0.12
11619,2024-05-25,BUY_77987,Netherlands,Machinery,6315.0,39109375,491,,0,0.32,0,Unknown,1,9413,1,0.15,WhatsApp,,0,0,1,0,0.73
11620,2024-01-18,BUY_59200,Japan,Textiles,3171.0,32351187,1927,,0,0.43,1,1,1,15676,0,0.45,,,0,0,1,1,-0.87
11621,2022-09-07,BUY_64052,UAE,Machinery,,156194313,2995,ISO9001,0,0.35,0,0,0,3667,1,0.49,Call,,1,0,1,1,-0.62
11622,2021-04-30,BUY_15942,UK,Textiles,2060.0,35138758,5930,ISO9001,1,0.01,1,1,1,5892,0,0.39,,,0,0,1,1,-0.73
11623,2025-01-15,BUY_71394,UAE,Machinery,118.0,151805606,876,ISO9001,0,0.95,1,Unknown,1,18331,1,0.57,,,0,0,0,0,-0.81
11624,2021-04-13,BUY_30628,Canada,Electronics,3978.0,118007616,283,,0,0.37,0,0,0,5864,0,0.84,Email,0.76,1,1,1,1,0.34
11625,2024-09-12,BUY_69880,UAE,Engineering,,179276740,390,CE,1,0.3,1,0,0,2398,1,0.26,Email,,1,0,1,1,-0.9
11626,2024-08-24,BUY_64368,Australia,Electronics,,98884506,3556,ISO9001,0,0.55,0,1,0,10129,1,0.23,Email,,0,1,1,0,-0.58
11627,2024-06-21,BUY_74145,Italy,Machinery,,184169557,2399,ISO9001,0,0.82,0,1,1,12633,0,0.57,Call,0.95,1,0,0,1,-0.73
11628,2023-01-28,BUY_78710,Italy,Auto Parts,4424.0,190132808,2340,,1,0.83,0,0,0,19302,0,0.17,,,1,0,1,1,-0.89
11629,2024-06-06,BUY_33112,Australia,IT Software,,161688086,6546,ISO27001,1,0.81,1,Unknown,1,19915,1,0.34,WhatsApp,,1,1,1,0,-0.75
11630,2024-09-06,BUY_69898,UAE,Solar,582.0,79864758,2911,,0,0.14,1,Unknown,1,12794,0,0.0,WhatsApp,0.44,1,0,0,1,-0.71
11631,2024-09-30,BUY_57078,France,IT Software,7587.0,7335569,104,,0,0.11,1,0,1,6384,1,0.19,WhatsApp,,1,1,1,1,0.43
11632,2024-01-13,BUY_49047,Singapore,IT Software,,124644967,6013,,1,0.95,1,1,0,3130,0,0.34,Call,,1,0,0,1,-0.35
11633,2023-04-26,BUY_11756,UAE,Auto Parts,,175366023,3248,,0,0.16,0,1,1,13835,1,0.41,WhatsApp,,0,0,1,1,0.24
11634,2023-12-02,BUY_69450,Italy,Machinery,4205.0,38641201,1656,,1,0.95,0,1,0,284,0,0.94,WhatsApp,,1,1,0,1,-0.5
11635,2021-07-31,BUY_44698,Singapore,Auto Parts,5096.0,114052586,973,ISO9001,1,0.71,1,1,0,12795,1,0.73,WhatsApp,,1,1,0,1,-0.96
11636,2023-01-24,BUY_24625,Canada,Medical Devices,3742.0,164605965,4494,,1,0.87,1,1,0,8777,0,0.52,WhatsApp,,0,1,0,1,0.14
11637,2025-01-04,BUY_58621,Singapore,Machinery,,1804056,2771,ISO9001,0,0.01,1,Unknown,0,2826,0,0.03,WhatsApp,0.98,0,0,0,0,0.72
11638,2024-04-19,,Singapore,Medical Devices,,4634495,3963,ISO9001,0,0.92,0,0,0,7642,0,0.85,Call,,1,0,0,0,-0.18
11639,2024-12-30,BUY_64061,Japan,Solar,7410.0,189140779,6315,,1,0.42,1,1,1,16897,0,0.63,Email,0.3,0,1,0,0,0.78
11640,2024-01-18,BUY_49998,France,Auto Parts,2348.0,66803013,3249,,1,0.47,1,1,1,8691,0,0.59,Call,,0,0,1,1,-0.84
11641,2024-03-02,BUY_66633,UAE,Textiles,6933.0,134926600,938,,0,0.77,0,0,1,9623,0,0.33,Email,,1,0,1,1,-0.84
11642,2022-05-06,BUY_97686,Australia,Chemicals,,145839828,1615,RoHS,0,0.61,0,0,0,9006,1,0.96,LinkedIn,0.83,0,1,0,1,0.31
11643,2021-02-13,BUY_13511,Canada,Solar,,143247637,2466,UL,0,0.47,0,1,1,12260,1,0.47,Call,,0,0,1,1,0.61
11644,2023-01-03,BUY_13174,Italy,Medical Devices,,46462351,6450,ISO9001,0,0.63,1,Unknown,1,12964,0,0.93,Email,0.09,1,0,0,1,-0.53
11645,2023-12-17,BUY_82836,Canada,Textiles,,32824021,1208,ISO9001,0,0.26,1,Unknown,0,17400,1,0.89,Email,0.35,0,1,1,0,0.65
11646,2024-05-08,BUY_36747,Italy,Auto Parts,,72502007,68,ISO9001,0,0.89,0,1,1,18004,0,0.4,Email,0.94,0,0,1,0,0.8
11647,2024-05-09,BUY_62374,USA,Pharmaceuticals,7393.0,36681014,4321,FDA,0,0.52,1,0,0,3735,0,0.6,Call,,0,1,1,1,0.25
11648,2021-02-02,BUY_14118,Germany,Medical Devices,4236.0,101660366,4846,ISO9001,1,0.16,0,Unknown,1,19086,0,0.63,LinkedIn,,0,0,1,1,-0.94
11649,2023-06-13,BUY_77388,Italy,Electronics,5775.0,160070718,3779,,1,0.82,0,0,1,6093,0,0.04,LinkedIn,0.45,1,0,0,1,-0.82
11650,2023-09-19,BUY_77871,France,Chemicals,1327.0,31325695,1081,ISO14001,1,0.11,0,1,0,2716,1,0.85,Call,,1,1,1,1,0.07
11651,2022-01-18,BUY_89500,Italy,Auto Parts,1837.0,172510439,552,ISO9001,0,0.08,0,1,0,6201,1,0.92,,,1,1,0,0,0.09
11652,2023-10-25,BUY_44838,Australia,Solar,,81187646,1410,,1,0.41,1,1,1,12774,0,0.66,Email,,1,1,1,1,0.3
11653,2022-03-30,BUY_82136,Japan,Chemicals,,184197432,5045,REACH,0,0.92,1,Unknown,0,16669,1,0.65,Email,,1,0,1,1,-0.29
11654,2023-07-02,BUY_26892,Singapore,Machinery,,170767381,1007,,0,0.83,1,1,1,4336,1,0.09,Email,,1,0,1,1,0.16
11655,2024-12-11,BUY_18312,UK,Chemicals,,46041010,4964,,1,0.94,0,Unknown,0,46,0,0.45,Email,0.91,1,1,1,1,-0.44
11656,2021-04-17,BUY_58382,Germany,Electronics,2920.0,34522399,5544,,1,0.99,0,Unknown,0,2659,0,0.1,Call,,0,0,0,1,-0.2
11657,2022-11-24,BUY_58654,Singapore,Pharmaceuticals,1671.0,53425371,3555,WHO-GMP,1,0.99,0,0,1,5334,1,0.73,Call,,0,0,0,0,-0.63
11658,2024-07-06,BUY_37870,Singapore,IT Software,,119668715,3712,SOC2,1,0.95,1,Unknown,1,14751,0,0.99,Email,,0,1,0,0,0.08
11659,2021-07-15,BUY_81451,UAE,Electronics,464.0,81617856,3452,,1,0.68,0,Unknown,0,1028,1,0.69,Call,,0,0,1,0,-0.53
11660,2021-10-12,BUY_56685,Canada,Electronics,,121675971,4464,ISO9001,1,0.58,1,0,1,15215,1,0.35,LinkedIn,,1,1,0,1,-0.04
11661,2024-01-29,BUY_86804,UK,Electronics,4136.0,48614770,5215,ISO9001,0,0.68,1,0,0,14844,1,0.1,Call,0.65,0,0,0,0,0.03
11662,2024-11-11,BUY_87499,Italy,Auto Parts,,29871211,841,ISO9001,1,0.24,1,Unknown,1,13495,1,0.88,Call,,1,1,0,1,-0.89
11663,2023-02-09,BUY_56516,Australia,Auto Parts,5270.0,183552564,1590,,0,0.48,1,1,0,6857,0,0.08,Email,,0,0,0,0,0.79
11664,2023-11-15,BUY_57634,Australia,Medical Devices,6020.0,4314207,1690,ISO9001,1,1.0,1,1,0,19379,0,0.63,Email,,1,1,1,1,-0.45
11665,2021-07-12,BUY_25426,USA,Medical Devices,,146080911,2900,,0,0.98,1,0,0,12515,1,0.68,WhatsApp,,0,1,1,1,-0.14
11666,2022-06-19,BUY_52974,Netherlands,Electronics,5421.0,39802036,78,ISO9001,1,0.8,0,0,1,5302,0,0.58,WhatsApp,,1,0,0,0,-0.65
11667,2022-02-10,BUY_82237,Canada,Textiles,,158867126,5762,,1,0.86,0,1,1,15340,1,0.66,,0.85,1,1,1,1,-0.53
11668,2023-05-08,BUY_77307,Australia,Medical Devices,1937.0,126867832,5954,,0,0.86,0,Unknown,0,16647,1,0.89,Call,0.13,1,0,0,1,-0.2
11669,2022-04-04,BUY_63577,Germany,Auto Parts,7767.0,120976843,5974,,1,0.86,0,1,1,12739,0,0.11,LinkedIn,,0,0,0,0,-0.08
11670,2023-10-26,BUY_35672,Germany,Machinery,,154768555,6991,,0,0.44,0,0,0,3385,0,0.05,Email,,0,1,1,1,0.46
11671,2022-11-13,BUY_84461,Netherlands,Electronics,7549.0,8541783,1177,,1,0.67,0,0,0,12116,1,0.21,WhatsApp,,0,1,0,0,-0.82
11672,2022-11-29,BUY_97273,UAE,Chemicals,2551.0,146606867,1175,ISO14001,0,0.52,1,0,1,18895,1,0.52,,,0,0,1,1,-0.74
11673,2024-11-09,BUY_54193,Netherlands,Auto Parts,7696.0,9783812,500,,1,0.78,0,0,1,2275,0,0.09,Email,0.78,1,1,0,1,-0.9
11674,2021-05-20,BUY_18703,Australia,Pharmaceuticals,,43740289,5423,,0,0.7,1,1,0,3761,0,0.44,Email,,0,0,1,0,-0.26
11675,2023-12-15,BUY_78643,Singapore,Medical Devices,2604.0,9998460,4535,ISO9001,1,0.24,1,Unknown,0,15899,1,0.59,Call,,1,1,0,1,-0.05
11676,2022-06-30,BUY_35785,UAE,Medical Devices,,86313823,5153,,1,0.41,0,0,0,13123,1,0.66,LinkedIn,,0,0,0,1,0.37
11677,2021-10-28,BUY_39543,Japan,Solar,7964.0,48271355,4700,UL,1,0.01,0,0,0,16052,1,0.67,LinkedIn,,1,1,0,1,-0.21
11678,2021-04-02,BUY_43953,USA,Textiles,2933.0,127726077,2420,ISO9001,1,0.98,1,Unknown,0,5964,1,0.2,Call,,1,0,1,0,-0.96
11679,2022-02-20,BUY_34476,Singapore,Textiles,,148844297,3979,ISO9001,0,0.91,1,0,1,1927,1,0.47,LinkedIn,,1,1,0,0,-0.07
11680,2023-04-16,BUY_48491,Singapore,Medical Devices,,56889036,1319,,1,0.15,0,0,1,15591,1,0.48,WhatsApp,,1,1,1,1,0.73
11681,2022-02-01,BUY_48881,UK,Electronics,,44739046,2588,ISO9001,1,0.0,0,1,1,9949,0,0.56,Email,0.68,1,1,1,0,0.29
11682,2022-01-12,BUY_74908,Canada,IT Software,,94746775,5753,ISO27001,0,0.77,1,Unknown,1,2726,0,0.27,LinkedIn,,1,0,1,0,-0.01
11683,2022-10-05,BUY_89081,Singapore,Auto Parts,,178347456,5496,,0,0.93,0,1,1,15790,1,0.87,LinkedIn,,0,1,0,0,0.99
11684,2022-08-31,BUY_13005,UAE,Solar,2376.0,164052644,2228,UL,0,0.14,1,Unknown,0,6544,1,0.19,Call,,0,0,0,0,-0.45
11685,2021-01-15,BUY_95258,Australia,Pharmaceuticals,,54049743,2223,FDA,0,0.2,0,1,1,10326,1,0.99,,,0,1,0,0,-0.14
11686,2022-01-13,,Germany,Solar,,58885231,5053,,1,0.39,0,1,1,15364,1,0.29,WhatsApp,0.38,0,0,0,1,-0.91
11687,2024-04-07,BUY_34203,UK,IT Software,,71361946,3025,SOC2,0,0.63,1,1,1,12580,1,0.33,LinkedIn,,1,0,0,1,-0.38
11688,2021-11-20,BUY_77935,Japan,Chemicals,5555.0,82633938,6596,REACH,0,0.49,1,1,1,480,1,0.38,LinkedIn,,0,1,1,0,-0.18
11689,2024-04-03,BUY_75651,Netherlands,Chemicals,,147027124,4436,REACH,1,0.71,0,0,0,3709,1,0.01,WhatsApp,0.83,1,0,0,0,-0.83
11690,2024-09-13,BUY_84494,UK,Electronics,,76221271,1648,ISO9001,1,0.54,0,0,1,17813,1,0.62,Call,0.49,1,1,0,1,-0.49
11691,2021-03-28,BUY_69370,Japan,Solar,,11175206,4061,,1,0.39,0,0,0,10588,1,0.04,WhatsApp,,0,1,1,0,0.86
11692,2024-03-13,BUY_74973,UK,Auto Parts,6584.0,174125323,6532,ISO9001,1,0.12,0,1,0,5593,1,0.2,Call,,1,1,1,1,0.02
11693,2024-07-02,BUY_59169,Singapore,Textiles,,192562831,6468,ISO9001,0,0.29,1,1,1,11113,0,0.26,WhatsApp,,1,0,0,0,0.01
11694,2024-03-17,BUY_23434,UK,Electronics,,117668067,1050,,0,0.26,1,0,0,2470,1,0.23,WhatsApp,,1,1,1,0,0.62
11695,2022-09-19,BUY_96546,Japan,IT Software,,163236872,3290,GDPR,1,0.48,1,0,1,17304,1,0.6,,0.38,0,0,0,0,0.54
11696,2021-09-26,BUY_62136,Italy,Solar,,164599800,2902,IEC,1,0.78,0,Unknown,1,4374,0,0.85,,,1,0,0,1,0.45
11697,2021-10-18,BUY_87946,Australia,Pharmaceuticals,2683.0,110371276,6729,,0,0.79,1,1,1,18055,1,0.19,LinkedIn,,1,1,0,1,0.01
11698,2024-11-06,BUY_91424,Japan,Auto Parts,7835.0,69943835,6580,ISO9001,1,0.09,1,Unknown,0,10173,1,0.56,,,1,1,1,0,0.56
11699,2021-07-19,,Netherlands,Electronics,677.0,170415567,1154,ISO9001,0,0.31,1,1,0,5721,1,0.47,WhatsApp,,0,1,0,0,0.94
11700,2021-05-11,BUY_10596,UK,Pharmaceuticals,,182062950,4994,,1,0.68,1,1,0,17146,0,0.98,Email,,1,1,1,1,0.24
11701,2023-12-18,BUY_84446,Singapore,Electronics,,30825662,2273,ISO9001,0,0.24,0,Unknown,0,9614,1,0.81,LinkedIn,,1,0,0,0,-0.41
11702,2021-03-23,BUY_62000,USA,Medical Devices,6481.0,192364992,2169,,0,0.25,0,Unknown,0,12045,0,0.75,Email,,1,1,0,1,-0.98
11703,2024-10-13,BUY_60808,USA,Medical Devices,,142853936,1369,,0,0.82,1,1,1,1247,1,0.67,LinkedIn,0.62,0,1,0,0,-0.78
11704,2024-06-03,BUY_77337,Singapore,IT Software,,144746080,2207,SOC2,1,0.46,0,0,0,11012,0,0.72,Email,0.88,1,0,0,1,-0.39
11705,2024-12-28,BUY_36869,Italy,Pharmaceuticals,,196893440,2016,WHO-GMP,1,0.36,0,Unknown,0,1383,1,0.7,LinkedIn,0.75,1,0,0,0,0.83
11706,2022-03-05,BUY_43642,France,Medical Devices,,181747112,609,ISO9001,1,0.11,1,Unknown,1,6230,0,0.18,LinkedIn,0.21,0,0,0,1,-0.32
11707,2023-12-28,,UK,Chemicals,,185161477,3372,REACH,1,0.1,0,1,0,3045,1,0.57,WhatsApp,,0,1,1,1,-0.23
11708,2022-12-16,BUY_42200,Netherlands,IT Software,,19431408,6451,ISO27001,0,0.45,1,0,0,4841,1,0.08,Email,,1,0,0,0,-0.07
11709,2023-02-03,BUY_13570,Singapore,Electronics,7787.0,167529148,4844,,0,0.26,1,1,1,695,0,0.5,WhatsApp,,0,1,1,0,-0.62
11710,2021-09-07,BUY_46258,UK,Electronics,7573.0,61675630,1199,ISO9001,1,0.46,0,0,0,1315,0,0.99,Call,0.26,1,1,1,0,-0.77
11711,2021-08-02,BUY_26167,Netherlands,Chemicals,158.0,92391182,6526,RoHS,0,0.1,0,0,0,10493,1,0.66,,,1,1,1,1,0.47
11712,2021-11-03,BUY_74997,Italy,Engineering,,114739568,4492,ISO14001,1,0.24,0,Unknown,0,19749,0,0.89,WhatsApp,,1,1,1,1,-0.24
11713,2024-06-11,BUY_98373,Canada,Chemicals,7120.0,26398608,2519,RoHS,1,0.94,0,Unknown,1,16123,1,0.96,WhatsApp,,1,1,0,1,-0.39
11714,2022-05-14,BUY_22397,UK,Engineering,3450.0,155372600,736,,0,0.9,0,1,1,16900,0,0.14,Email,,1,0,0,0,-0.74
11715,2021-07-01,BUY_53499,Italy,Auto Parts,5678.0,127975317,6647,,1,0.17,1,1,1,828,1,0.03,Call,,0,0,1,1,-0.34
11716,2024-03-06,BUY_30037,USA,Engineering,,127859085,3061,CE,1,0.11,0,Unknown,0,14353,1,0.23,WhatsApp,0.58,0,1,0,1,0.01
11717,2023-05-09,BUY_34733,UAE,Solar,,101420254,2176,IEC,1,0.79,1,0,1,14090,0,0.37,WhatsApp,0.48,0,1,0,0,-0.5
11718,2022-05-19,BUY_53814,Singapore,Engineering,6471.0,138860396,3744,ISO9001,1,0.62,1,Unknown,0,17565,0,0.19,Call,,1,1,1,0,0.83
11719,2024-02-03,BUY_27120,Netherlands,Solar,,3268476,2499,UL,0,0.69,0,Unknown,0,17688,0,0.96,Email,,0,0,1,1,-0.93
11720,2024-02-02,BUY_73732,Australia,Auto Parts,4363.0,135497295,4443,,1,0.24,1,1,0,15715,1,0.23,,,1,1,0,0,0.45
11721,2023-05-01,BUY_50246,Japan,Textiles,,118611090,1365,,1,0.69,0,1,1,19944,1,0.53,LinkedIn,,0,0,0,0,-0.69
11722,2023-10-07,BUY_27936,Canada,Machinery,7503.0,43215361,5764,ISO9001,0,0.51,1,Unknown,1,18815,1,0.98,Email,,1,0,1,1,0.86
11723,2021-09-09,BUY_78231,UAE,Solar,6567.0,118321136,5395,UL,0,0.32,0,Unknown,1,12950,1,0.97,WhatsApp,,1,0,1,1,-0.43
11724,2023-04-07,BUY_43457,UK,Electronics,,127769918,6322,ISO9001,1,0.41,0,1,1,18111,1,0.68,Call,0.23,1,1,0,1,0.14
11725,2021-07-08,BUY_87826,Canada,Pharmaceuticals,,36013395,4640,EU-GMP,0,0.37,1,0,0,16222,0,0.85,,,1,0,0,1,-0.07
